address,area,rooms,criteria,price,Neighbourhood,longitude,latitude
"Prenzlauer Berg (Prenzlauer Berg), Berlin",94.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",795000.0,Prenzlauer Berg,13.41931,52.52857
"Kaiserin-Augusta-Allee 86c, Charlottenburg (Charlottenburg), Berlin",40.0,1.5,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",199000.0,Charlottenburg,13.30796,52.52514
"Alt Moabit 73a, Tiergarten (Tiergarten), Berlin",58.0,2.0,,269000.0,Tiergarten,13.35261,52.50937
"Treptow (Treptow), Berlin",90.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+2']",675000.0,Treptow,13.47799,52.48613
"Grunewald (Wilmersdorf), Berlin",135.0,5.0,"['Balkon/Terrasse', 'Gäste-WC', 'Aufzug']",650000.0,Wilmersdorf,13.3152,52.48977
"Ravenéstr. 7, Wedding (Wedding), Berlin",110.0,4.0,"['Balkon/Terrasse', 'Keller']",490000.0,Wedding,13.37206,52.54287
"Kaulsdorf (Hellersdorf), Berlin",51.0,2.0,['Balkon/Terrasse'],180000.0,Hellersdorf,13.58956,52.51551
"Zehlendorf (Zehlendorf), Berlin",53.0,2.5,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",199000.0,Zehlendorf,12.27021,53.86947
"Lichterfelde (Steglitz), Berlin",93.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",350000.0,Steglitz,13.31894,52.43294
"Rigaer Straße 59, Friedrichshain (Friedrichshain), Berlin",100.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+3']",699000.0,Friedrichshain,13.47077,52.51578
"Prenzlauer Berg (Prenzlauer Berg), Berlin",94.0,3.0,['Aufzug'],695000.0,Prenzlauer Berg,13.41931,52.52857
"Adlershof (Treptow), Berlin",58.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Gäste-WC']",175000.0,Treptow,13.54778,52.4378
"Buch (Pankow), Berlin",48.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",149900.0,Pankow,13.40248,52.56926
"Charlottenburg (Charlottenburg), Berlin",68.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",219900.0,Charlottenburg,13.29005,52.533
"Pankow (Pankow), Berlin",93.0,3.0,"['Balkon/Terrasse', 'Keller', 'Gäste-WC']",684000.0,Pankow,13.40248,52.56926
"Charlottenburg (Charlottenburg), Berlin",69.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",199900.0,Charlottenburg,13.29005,52.533
"Mitte (Mitte), Berlin",69.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",449000.0,Mitte,13.38717,52.51796
"Lichterfelde (Steglitz), Berlin",110.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+2']",435000.0,Steglitz,13.31894,52.43294
"Corinthstr. 28, Friedrichshain (Friedrichshain), Berlin",39.0,2.0,,199000.0,Friedrichshain,13.45998,52.50045
"Ebertystraße 54, Friedrichshain (Friedrichshain), Berlin",108.0,3.0,['Balkon/Terrasse'],442500.0,Friedrichshain,13.45141,52.5266
"Ebertystraße 54, Friedrichshain (Friedrichshain), Berlin",74.0,2.0,"['Balkon/Terrasse', 'Keller']",362700.0,Friedrichshain,13.45141,52.5266
"Ebertystraße 54, Friedrichshain (Friedrichshain), Berlin",109.0,3.0,['Balkon/Terrasse'],457300.0,Friedrichshain,13.45141,52.5266
"Ebertystraße 54, Friedrichshain (Friedrichshain), Berlin",76.0,2.0,['Balkon/Terrasse'],327700.0,Friedrichshain,13.45141,52.5266
"Ebertystraße 54, Friedrichshain (Friedrichshain), Berlin",38.0,1.0,['Balkon/Terrasse'],190600.0,Friedrichshain,13.45141,52.5266
"Ebertystraße 54, Friedrichshain (Friedrichshain), Berlin",39.0,1.0,['Keller'],198200.0,Friedrichshain,13.45141,52.5266
"Ebertystraße 54, Friedrichshain (Friedrichshain), Berlin",39.0,1.0,['Balkon/Terrasse'],202200.0,Friedrichshain,13.45141,52.5266
"Ebertystraße 54, Friedrichshain (Friedrichshain), Berlin",104.0,4.0,['Balkon/Terrasse'],511100.0,Friedrichshain,13.45141,52.5266
"Urbanstraße 36b, Kreuzberg (Kreuzberg), Berlin",53.0,2.0,['Provisionsfrei*'],299000.0,Kreuzberg,13.41486,52.49086
"Charlottenburg (Charlottenburg), Berlin",68.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",320000.0,Charlottenburg,13.29005,52.533
"Lichterfelde (Steglitz), Berlin",62.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",195000.0,Steglitz,13.31894,52.43294
"Kreuzberg (Kreuzberg), Berlin",101.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Aufzug']",899900.0,Kreuzberg,13.38085,52.48974
"Kreuzberg (Kreuzberg), Berlin",96.0,4.0,"['Einbauküche', 'Keller']",580000.0,Kreuzberg,13.38085,52.48974
"Neukölln (Neukölln), Berlin",64.0,2.5,['Provisionsfrei*'],200800.0,Neukölln,13.45521,52.46334
"Neukölln (Neukölln), Berlin",66.0,2.5,"['Provisionsfrei*', 'Balkon/Terrasse']",225730.0,Neukölln,13.45521,52.46334
"Weißensee (Weißensee), Berlin",76.0,3.0,"['Balkon/Terrasse', 'Keller']",260000.0,Weißensee,13.94571,52.91755
"Weißensee (Weißensee), Berlin",76.0,3.0,"['Balkon/Terrasse', 'Keller']",260000.0,Weißensee,13.94571,52.91755
"Schillerstraße  10, Niederschönhausen (Pankow), Berlin",55.0,2.0,['Aufzug'],182622.0,Pankow,13.40789,52.59092
"Prenzlauer Berg (Prenzlauer Berg), Berlin",54.0,2.0,,250000.0,Prenzlauer Berg,13.41931,52.52857
"Prenzlauer Berg (Prenzlauer Berg), Berlin",56.0,2.0,,350000.0,Prenzlauer Berg,13.41931,52.52857
"Prenzlauer Allee 33, Prenzlauer Berg (Prenzlauer Berg), Berlin",50.0,1.0,"['Einbauküche', 'Aufzug']",304000.0,Prenzlauer Berg,13.42181,52.53431
"Prenzlauer Berg (Prenzlauer Berg), Berlin",53.0,2.0,['Keller'],340000.0,Prenzlauer Berg,13.41931,52.52857
"Friedenau (Schöneberg), Berlin",52.0,2.0,"['Balkon/Terrasse', 'Aufzug']",333270.0,Schöneberg,13.33741,52.46713
"Friedenau (Schöneberg), Berlin",52.0,2.0,"['Balkon/Terrasse', 'Aufzug']",299000.0,Schöneberg,13.33741,52.46713
"Friedenau (Schöneberg), Berlin",84.0,3.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",531090.0,Schöneberg,13.33741,52.46713
"Friedenau (Schöneberg), Berlin",50.0,2.0,"['Balkon/Terrasse', 'Garten', 'Keller', '+1']",290120.0,Schöneberg,13.33741,52.46713
"Tegel (Reinickendorf), Berlin",113.0,3.0,"['Balkon/Terrasse', 'Keller']",390000.0,Reinickendorf,13.3497,52.57546
"Charlottenburg (Charlottenburg), Berlin",68.0,2.0,"['Balkon/Terrasse', 'Aufzug']",359000.0,Charlottenburg,13.29005,52.533
"Lichterfelde (Steglitz), Berlin",153.0,4.0,"['Balkon/Terrasse', 'Aufzug']",669000.0,Steglitz,13.31894,52.43294
"Tharandter Straße 1, Wilmersdorf (Wilmersdorf), Berlin",55.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Aufzug']",203000.0,Wilmersdorf,13.33232,52.49011
"Tharandter Straße 1, Wilmersdorf (Wilmersdorf), Berlin",57.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Aufzug']",225000.0,Wilmersdorf,13.33232,52.49011
"Tharandter Straße 1, Wilmersdorf (Wilmersdorf), Berlin",58.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",320000.0,Wilmersdorf,13.33232,52.49011
"Tharandter Straße 1, Wilmersdorf (Wilmersdorf), Berlin",55.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",212000.0,Wilmersdorf,13.33232,52.49011
"Prinzregentenstraße 10, Wilmersdorf (Wilmersdorf), Berlin",56.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Aufzug']",209000.0,Wilmersdorf,13.33268,52.49019
"Prinzregentenstraße 10, Wilmersdorf (Wilmersdorf), Berlin",56.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",215000.0,Wilmersdorf,13.33268,52.49019
"Prinzregentenstraße 10, Wilmersdorf (Wilmersdorf), Berlin",56.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",220000.0,Wilmersdorf,13.33268,52.49019
"Prinzregentenstraße 10, Wilmersdorf (Wilmersdorf), Berlin",56.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",320000.0,Wilmersdorf,13.33268,52.49019
"Prinzregentenstraße 10, Wilmersdorf (Wilmersdorf), Berlin",55.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",203000.0,Wilmersdorf,13.33268,52.49019
"Pascalstraße 18, Charlottenburg (Charlottenburg), Berlin",65.0,2.0,['Provisionsfrei*'],286000.0,Charlottenburg,13.32457,52.52192
"Wilmersdorf (Wilmersdorf), Berlin",44.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+1']",193500.0,Wilmersdorf,13.3311,52.48665
"Zähringer Strasse 28a, Wilmersdorf (Wilmersdorf), Berlin",65.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",286500.0,Wilmersdorf,13.31161,52.49589
"Wedding (Wedding), Berlin",62.0,2.0,"['Provisionsfrei*', 'Keller']",223000.0,Wedding,13.35474,52.54782
"Wedding (Wedding), Berlin",75.0,3.0,"['Provisionsfrei*', 'Keller']",284000.0,Wedding,13.35474,52.54782
"Parkstraße 108, Weißensee (Weißensee), Berlin",66.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",301000.0,Weißensee,13.45393,52.55019
"Konstanzer Strasse 54, Wilmersdorf (Wilmersdorf), Berlin",54.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Aufzug']",336500.0,Wilmersdorf,13.31131,52.49581
"Zähringer Strasse 28a, Wilmersdorf (Wilmersdorf), Berlin",65.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+1']",305500.0,Wilmersdorf,13.31161,52.49589
"Neukölln (Neukölln), Berlin",62.0,2.0,"['Einbauküche', 'Garten', 'Keller']",372000.0,Neukölln,13.45521,52.46334
"Konstanzer Straße 54, Wilmersdorf (Wilmersdorf), Berlin",74.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",379500.0,Wilmersdorf,13.31131,52.49581
"Pannierstraße 20, Neukölln (Neukölln), Berlin",69.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse']",462000.0,Neukölln,13.43343,52.48907
"Pannierstraße 20, Neukölln (Neukölln), Berlin",92.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse']",615000.0,Neukölln,13.43343,52.48907
"Parkstraße 108, Weißensee (Weißensee), Berlin",47.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",228000.0,Weißensee,13.45393,52.55019
"Warschauer Straße 81, Friedrichshain (Friedrichshain), Berlin",52.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",225000.0,Friedrichshain,13.4536,52.51374
"Gotenstraße 80, Schöneberg (Schöneberg), Berlin",94.0,3.0,"['Provisionsfrei*', 'Keller']",370500.0,Schöneberg,13.36052,52.48454
"Konstanzer Strasse 54, Wilmersdorf (Wilmersdorf), Berlin",67.0,2.0,"['Provisionsfrei*', 'Einbauküche', 'Keller']",320500.0,Wilmersdorf,13.31131,52.49581
"Warschauer Straße 81, Friedrichshain (Friedrichshain), Berlin",93.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",383000.0,Friedrichshain,13.4536,52.51374
"Warschauer Straße 81, Friedrichshain (Friedrichshain), Berlin",66.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",280000.0,Friedrichshain,13.4536,52.51374
"Zähringer Strasse 28a, Wilmersdorf (Wilmersdorf), Berlin",68.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+1']",297500.0,Wilmersdorf,13.31161,52.49589
"Friedrichsfelde (Lichtenberg), Berlin",41.0,1.5,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",220000.0,Lichtenberg,13.29205,52.43884
"Zachertstraße 8, Friedrichsfelde (Lichtenberg), Berlin",85.0,4.0,"['Provisionsfrei*', 'Keller']",276200.0,Lichtenberg,13.50255,52.50671
"Mariendorfer Weg 40, Neukölln (Neukölln), Berlin",78.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Aufzug']",385000.0,Neukölln,13.42309,52.46271
"Mariendorfer Weg 39, Neukölln (Neukölln), Berlin",57.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Aufzug']",275000.0,Neukölln,13.4222967,52.462498
"Urbanstraße 36, Kreuzberg (Kreuzberg), Berlin",91.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse']",535000.0,Kreuzberg,13.41501,52.4911
"Fregestraße 9, Friedenau (Schöneberg), Berlin",111.0,4.0,['Balkon/Terrasse'],549000.0,Schöneberg,13.33715,52.4706
"Wedding (Wedding), Berlin",73.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",290000.0,Wedding,13.35474,52.54782
"Prenzlauer Berg (Prenzlauer Berg), Berlin",51.0,2.0,['Keller'],240000.0,Prenzlauer Berg,13.41931,52.52857
"Mariendorf (Tempelhof), Berlin",59.0,2.0,"['Balkon/Terrasse', 'Keller']",199500.0,Tempelhof,13.38449,52.45321
"Charlottenburg (Charlottenburg), Berlin",72.0,2.5,"['Einbauküche', 'Keller', 'Gäste-WC']",375000.0,Charlottenburg,13.29005,52.533
"Friedrichshain (Friedrichshain), Berlin",76.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug', '+1']",539000.0,Friedrichshain,13.43073,52.52883
"Friedrichshain (Friedrichshain), Berlin",76.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug', '+1']",539000.0,Friedrichshain,13.43073,52.52883
"Steglitz (Steglitz), Berlin",160.0,5.0,"['Balkon/Terrasse', 'Gäste-WC']",895000.0,Steglitz,13.36061,52.44677
"Burggrafenstraße 14, Tiergarten (Tiergarten), Berlin",55.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",310000.0,Tiergarten,13.34459,52.50512
"Zehlendorf (Zehlendorf), Berlin",78.0,3.0,"['Balkon/Terrasse', 'Garten', 'Keller', '+1']",559000.0,Zehlendorf,12.27021,53.86947
"Weißensee (Weißensee), Berlin",44.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",170000.0,Weißensee,13.94571,52.91755
"Köpenicker Str. 167, Kreuzberg (Kreuzberg), Berlin",104.0,3.0,['Provisionsfrei*'],595000.0,Kreuzberg,13.43368,52.50484
"Florastr. 20, Pankow (Pankow), Berlin",57.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse']",285000.0,Pankow,13.40163,52.56547
"Pettenkofer Str. 7, Friedrichshain (Friedrichshain), Berlin",37.0,1.0,['Provisionsfrei*'],199000.0,Friedrichshain,13.47236,52.51664
"Spandau (Spandau), Berlin",112.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+2']",449000.0,Spandau,13.20217,52.53487
"Tiergarten (Tiergarten), Berlin",50.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",375000.0,Tiergarten,13.37171,52.5196
"Am Rehwechsel 21, Zehlendorf (Zehlendorf), Berlin",72.0,3.0,"['Balkon/Terrasse', 'Garten', 'Keller']",360000.0,Zehlendorf,13.26806,52.41212
"Bernsteinring 00, Buckow (Neukölln), Berlin",55.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",199500.0,Neukölln,13.41841,52.42176
"Lichterfelde (Steglitz), Berlin",153.0,4.0,"['Balkon/Terrasse', 'Aufzug']",669000.0,Steglitz,13.31894,52.43294
"Wedding (Wedding), Berlin",55.0,2.0,['Balkon/Terrasse'],241000.0,Wedding,13.35474,52.54782
"Straßburger Straße 30, Spandau (Spandau), Berlin",120.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",653763.0,Spandau,13.19723,52.52833
"Spandau (Spandau), Berlin",105.0,3.0,"['Provisionsfrei*', 'Einbauküche', 'Keller', '+1']",295000.0,Spandau,13.20217,52.53487
"Enckestraße 4, Kreuzberg (Kreuzberg), Berlin",99.0,3.0,"['Balkon/Terrasse', 'Aufzug']",804895.0,Kreuzberg,13.39341,52.50377
"Bochumer Straße 17, Tiergarten (Tiergarten), Berlin",46.0,1.0,,199000.0,Tiergarten,13.36226,52.50955
"Behmstr. 65, Prenzlauer Berg (Prenzlauer Berg), Berlin",56.0,2.0,"['Balkon/Terrasse', 'Keller']",295000.0,Prenzlauer Berg,13.42189,52.52835
"Dahlem (Zehlendorf), Berlin",110.0,3.0,"['Einbauküche', 'Gäste-WC']",484000.0,Zehlendorf,13.28054,52.43457
"Graefestr. 2, Kreuzberg (Kreuzberg), Berlin",84.0,2.0,"['Balkon/Terrasse', 'Aufzug']",613200.0,Kreuzberg,13.41928,52.49527
"Steglitz (Steglitz), Berlin",52.0,1.5,"['Balkon/Terrasse', 'Keller']",239000.0,Steglitz,13.36061,52.44677
"Zehlendorf (Zehlendorf), Berlin",107.0,2.0,['Balkon/Terrasse'],575000.0,Zehlendorf,12.27021,53.86947
"Steglitz (Steglitz), Berlin",58.0,2.0,"['Balkon/Terrasse', 'Keller']",265000.0,Steglitz,13.36061,52.44677
"Haselhorst (Spandau), Berlin",41.0,1.0,"['Balkon/Terrasse', 'Garten', 'Keller']",115000.0,Spandau,13.20623,52.53869
"Charlottenburg (Charlottenburg), Berlin",72.0,2.5,"['Einbauküche', 'Keller', 'Gäste-WC']",375000.0,Charlottenburg,13.29005,52.533
"Tiergarten (Tiergarten), Berlin",57.0,2.0,,499000.0,Tiergarten,13.37171,52.5196
"Deitmer Str. 11, Steglitz (Steglitz), Berlin",56.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",385000.0,Steglitz,13.32485,52.45946
"Kaiserdamm 36, Charlottenburg (Charlottenburg), Berlin",104.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Gäste-WC', '+1']",495000.0,Charlottenburg,13.28646,52.51055
"Gärtnerstr. 17, Friedrichshain (Friedrichshain), Berlin",36.0,1.0,"['Balkon/Terrasse', 'Einbauküche']",178000.0,Friedrichshain,13.46143,52.51149
"Grunewald (Wilmersdorf), Berlin",60.0,3.0,['Provisionsfrei*'],399000.0,Wilmersdorf,13.3152,52.48977
"Adlershof (Treptow), Berlin",68.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",213000.0,Treptow,13.54778,52.4378
"Charlottenburg (Charlottenburg), Berlin",72.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",335000.0,Charlottenburg,13.29005,52.533
"Wedding (Wedding), Berlin",31.0,1.0,['Balkon/Terrasse'],99000.0,Wedding,13.35474,52.54782
"Neukölln (Neukölln), Berlin",40.0,1.0,,155000.0,Neukölln,13.45521,52.46334
"Wilmersdorf (Wilmersdorf), Berlin",125.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",985000.0,Wilmersdorf,13.3311,52.48665
"Steglitz (Steglitz), Berlin",110.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Gäste-WC', '+1']",649000.0,Steglitz,13.36061,52.44677
"Tempelhof (Tempelhof), Berlin",55.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",229000.0,Tempelhof,13.38937,52.46579
"Französisch Buchholz (Pankow), Berlin",87.0,3.0,"['Balkon/Terrasse', 'Keller', 'Gäste-WC']",360000.0,Pankow,13.43368,52.60823
"Kamminer Straße 29, Charlottenburg (Charlottenburg), Berlin",59.0,2.0,['Keller'],299000.0,Charlottenburg,13.3003,52.52677
"Schoelerpark 1, Wilmersdorf (Wilmersdorf), Berlin",59.0,2.0,['Keller'],299000.0,Wilmersdorf,13.32743,52.48497
"Köpenicker Landstr. 96, Plänterwald (Treptow), Berlin",58.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",164000.0,Treptow,13.47996,52.47636
"Fregestraße 9, Friedenau (Schöneberg), Berlin",54.0,2.0,['Balkon/Terrasse'],269000.0,Schöneberg,13.33715,52.4706
"Spandau (Spandau), Berlin",44.0,1.0,"['Balkon/Terrasse', 'Keller']",120000.0,Spandau,13.20217,52.53487
"Fritschestraße 78, Charlottenburg (Charlottenburg), Berlin",54.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",320000.0,Charlottenburg,13.29942,52.51438
"Speerweg 51, Frohnau (Reinickendorf), Berlin",114.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",452512.0,Reinickendorf,13.26582,52.63558
"Wilmersdorf (Wilmersdorf), Berlin",70.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",378000.0,Wilmersdorf,13.3311,52.48665
"Dolziger Str. 13, Friedrichshain (Friedrichshain), Berlin",117.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse']",625000.0,Friedrichshain,13.46584,52.51912
"Heinersdorfer Str. 35, Weißensee (Weißensee), Berlin",68.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Aufzug']",325000.0,Weißensee,13.4323,52.55644
"Rigaer Str. 42 A, Friedrichshain (Friedrichshain), Berlin",77.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Aufzug']",420000.0,Friedrichshain,13.46778,52.51579
"Brauhausstr. 7, Weißensee (Weißensee), Berlin",74.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Aufzug']",345000.0,Weißensee,13.43042,52.55591
"Schönhauser Allee 103, Prenzlauer Berg (Prenzlauer Berg), Berlin",52.0,2.0,"['Provisionsfrei*', 'Aufzug']",325000.0,Prenzlauer Berg,13.41398,52.55299
"Köpenick (Köpenick), Berlin",48.0,2.0,,115000.0,Köpenick,13.57474,52.44602
"Steglitz (Steglitz), Berlin",58.0,2.0,['Balkon/Terrasse'],259000.0,Steglitz,13.36061,52.44677
"Prenzlauer Berg (Prenzlauer Berg), Berlin",73.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",525000.0,Prenzlauer Berg,13.41931,52.52857
"Wannsee (Zehlendorf), Berlin",130.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+2']",880000.0,Zehlendorf,13.25808,52.43353
"Wannsee (Zehlendorf), Berlin",93.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",679000.0,Zehlendorf,13.25808,52.43353
"Mitte (Mitte), Berlin",29.0,1.0,"['Einbauküche', 'Keller']",200000.0,Mitte,13.38717,52.51796
"John-Schehr-Straße 65a, Prenzlauer Berg (Prenzlauer Berg), Berlin",51.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse']",303000.0,Prenzlauer Berg,13.44279,52.534
"Mollstraße 3, Mitte (Mitte), Berlin",54.0,3.0,"['Provisionsfrei*', 'Keller', 'Aufzug']",299500.0,Mitte,13.41806,52.52532
"Kladow (Spandau), Berlin",94.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+2']",550000.0,Spandau,13.20217,52.53487
"Mitte (Mitte), Berlin",78.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+3']",699000.0,Mitte,13.38717,52.51796
"Zehlendorf (Zehlendorf), Berlin",84.0,3.0,"['Balkon/Terrasse', 'Einbauküche']",395000.0,Zehlendorf,12.27021,53.86947
"Stephanstraße 50, Tiergarten (Tiergarten), Berlin",106.0,3.0,['Keller'],359000.0,Tiergarten,13.35315,52.50928
"Uhlandstraße 128, Wilmersdorf (Wilmersdorf), Berlin",122.0,4.0,"['Balkon/Terrasse', 'Keller']",799000.0,Wilmersdorf,13.32355,52.49173
"Althoffstraße 3, Steglitz (Steglitz), Berlin",113.0,3.5,"['Balkon/Terrasse', 'Keller']",599000.0,Steglitz,13.32805,52.45709
"Weißensee (Weißensee), Berlin",98.0,4.0,,474000.0,Weißensee,13.94571,52.91755
"Havelmüllerweg 12-15, Tegel (Reinickendorf), Berlin",87.0,3.5,"['Balkon/Terrasse', 'Garten', 'Keller']",230000.0,Reinickendorf,13.30014,52.59424
"Lankwitz (Steglitz), Berlin",62.0,2.0,"['Balkon/Terrasse', 'Einbauküche']",299000.0,Steglitz,13.36236,52.43664
"Wedding (Wedding), Berlin",47.0,2.0,"['Einbauküche', 'Garten', 'Keller']",205000.0,Wedding,13.35474,52.54782
"Friedrichshain (Friedrichshain), Berlin",56.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",286200.0,Friedrichshain,13.43073,52.52883
"Friedrichshain (Friedrichshain), Berlin",22.0,1.0,,119000.0,Friedrichshain,13.43073,52.52883
"Wedding (Wedding), Berlin",140.0,5.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",675000.0,Wedding,13.35474,52.54782
"Altmarkstraße 26, Steglitz (Steglitz), Berlin",116.0,4.5,"['Balkon/Terrasse', 'Keller']",500000.0,Steglitz,13.34217,52.4594
"Kaiser-Friedrich-Straße 6, Charlottenburg (Charlottenburg), Berlin",65.0,2.0,,295750.0,Charlottenburg,13.30024,52.51731
"Zehlendorf (Zehlendorf), Berlin",84.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",398000.0,Zehlendorf,12.27021,53.86947
"Charlottenburg (Charlottenburg), Berlin",133.0,3.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",800000.0,Charlottenburg,13.29005,52.533
"Buckow (Neukölln), Berlin",34.0,1.0,"['Balkon/Terrasse', 'Einbauküche']",120000.0,Neukölln,13.43541,52.48078
"Steglitz (Steglitz), Berlin",36.0,1.0,"['Einbauküche', 'Keller', 'Aufzug']",149000.0,Steglitz,13.36061,52.44677
"Wilmersdorf (Wilmersdorf), Berlin",56.0,2.0,"['Balkon/Terrasse', 'Garten', 'Aufzug']",350000.0,Wilmersdorf,13.3311,52.48665
"Bornemannstraße 11, Wedding (Wedding), Berlin",63.0,2.0,"['Einbauküche', 'Keller', 'Stufenlos']",210000.0,Wedding,13.37094,52.55029
"Friedenau (Schöneberg), Berlin",150.0,4.0,['Balkon/Terrasse'],950000.0,Schöneberg,13.33741,52.46713
"Alt Moabit 73, Tiergarten (Tiergarten), Berlin",91.0,3.0,['Balkon/Terrasse'],449000.0,Tiergarten,13.35261,52.50937
"Alt Moabit 73/73a, Tiergarten (Tiergarten), Berlin",123.0,4.0,['Balkon/Terrasse'],589000.0,Tiergarten,13.35261,52.50937
"Mariendorf (Tempelhof), Berlin",49.0,2.0,"['Balkon/Terrasse', 'Keller']",180000.0,Tempelhof,13.38449,52.45321
"Colbestraße 21, Friedrichshain (Friedrichshain), Berlin",68.0,2.0,"['Garten', 'Keller']",344900.0,Friedrichshain,13.46395,52.51263
"Alt Moabit 73 A, Tiergarten (Tiergarten), Berlin",60.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+1']",315000.0,Tiergarten,13.35261,52.50937
