address,size,rooms,criteria,price,longitude,latitude,distance,district,neighborhood,id,host_identity_verified,instant_bookable,bed_type,private,luggage_dropoff,stairless,balcony,elevator,moderate,strict,loc,Restaurant,Bar,Café,Coffee Shop,Bakery,Hotel,Ice Cream Shop,Supermarket,Pizza Place,Pub,yearly_incomes_predicted
"Talstr. 4, Pankow (Pankow), Berlin",70.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+2']",459500.0,13.427175,52.5544559,5.953114025121457,Pankow,Pankow,83,1,1,1,1,1,0,1,0,0,1,other,3,0,0,0,2,0,0,3,0,0,34954.714
"Voltairestraße 200, Mitte (Mitte), Berlin",93.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+3']",699500.0,13.4161,52.51739,1.8141236945869483,Mitte,Mitte,84,1,1,1,1,1,0,1,0,0,1,Mitte (nh),4,0,0,2,1,2,0,1,0,0,37252.451
"Nürnberger Straße 27y, Charlottenburg (Charlottenburg), Berlin",112.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse']",703240.0,13.336179999999999,52.50046999999999,4.609322229121663,Charlottenburg-Wilm.,Charlottenburg,85,1,1,1,1,1,0,1,0,0,1,Charlottenburg (nh),24,9,1,1,0,15,0,1,0,0,58685.445
"Exerzierstraße 34, Wedding (Wedding), Berlin",94.0,4.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+4']",479900.0,13.371889999999999,52.55437,6.138110353432314,Mitte,Wedding,86,1,1,1,1,1,0,1,0,0,1,Wedding (nh),5,6,2,0,2,0,0,0,1,0,37721.159
"Binzstraße 20, Pankow (Pankow), Berlin",67.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+1']",278400.0,13.42056,52.5635,6.842176747649729,Pankow,Pankow,87,1,1,1,1,1,0,1,0,0,1,other,2,0,0,0,2,0,0,3,0,0,30713.581
"Thorwaldsenstr. 22a, Steglitz (Steglitz), Berlin",60.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+2']",243200.0,13.34196,52.46321999999999,6.090729074716032,Steglitz - Zehlendorf,Schöneberg,88,1,1,1,1,1,0,1,0,0,1,Schöneberg (nh),4,0,1,0,0,0,1,1,0,0,23894.273
"Hasenheide 67, Neukölln (Neukölln), Berlin",67.0,2.0,"['Provisionsfrei*', 'Keller']",281600.0,13.40983,52.4885,1.6334434518671566,Neukölln,Neukölln,89,1,1,1,1,1,0,0,0,0,1,Neukölln (nh),15,4,6,0,2,0,1,1,1,0,33203.241
"Stephanstr. 31, Steglitz (Steglitz), Berlin",97.0,3.0,"['Balkon/Terrasse', 'Keller']",524448.0,13.34392,52.44704,7.420761265254304,Steglitz - Zehlendorf,Steglitz,90,1,1,1,1,1,0,1,0,0,1,other,2,0,0,0,1,0,0,0,0,0,33329.972
"Lausitzer Straße 34, Kreuzberg (Kreuzberg), Berlin",70.0,2.0,empty,539000.0,13.42741,52.495709999999995,1.7586647579898715,Friedrichshain-Kreuzberg,Kreuzberg,91,1,1,1,1,1,0,0,0,0,1,Kreuzberg (nh),29,18,8,8,2,0,2,2,3,2,36388.938
"Lausitzer Straße 34, Kreuzberg (Kreuzberg), Berlin",29.0,1.0,empty,235000.0,13.42741,52.495709999999995,1.7586647579898715,Friedrichshain-Kreuzberg,Kreuzberg,92,1,1,1,1,1,0,0,0,0,1,Kreuzberg (nh),29,18,8,8,2,0,2,2,3,2,24651.287
"Köpenick (Köpenick), Berlin",72.0,2.0,['Einbauküche'],146000.0,13.57474,52.44602,13.16441352320438,Treptow - Köpenick,Köpenick,93,1,1,1,1,1,0,0,0,0,1,other,9,2,6,0,0,1,1,0,0,0,30734.094
"Wintersteinstraße 21, Charlottenburg (Charlottenburg), Berlin",67.0,2.0,"['Keller', 'Aufzug']",245000.0,13.30606,52.51951999999999,6.895496645946891,Charlottenburg-Wilm.,Charlottenburg,94,1,1,1,1,1,0,0,1,0,1,Charlottenburg (nh),5,0,1,0,2,1,1,4,0,0,29986.634
"Warschauer Straße 65, Friedrichshain (Friedrichshain), Berlin",67.0,2.0,"['Balkon/Terrasse', 'Keller', '+1']",475000.0,13.4523,52.51085,3.378813004333396,Friedrichshain-Kreuzberg,Friedrichshain,95,1,1,1,1,1,0,1,0,0,1,Friedrichshain (nh),33,9,9,6,1,0,2,0,3,2,36312.787
"Ehrlichstraße 70, Karlshorst (Lichtenberg), Berlin",68.0,2.0,['Keller'],315100.0,13.5138,52.48341,7.728357788497834,Lichtenberg,Karlshorst,96,1,1,1,1,1,0,0,0,0,1,Lichtenberg,0,0,0,0,0,0,0,0,0,0,27400.872
"Bellevuestraße 1, Tiergarten (Tiergarten), Berlin",120.0,3.0,"['Einbauküche', 'Keller', '+2']",860000.0,13.37456,52.51002,2.1597021762518915,Mitte,Potsdamer Platz,97,1,1,1,1,1,0,0,0,0,1,Mitte,6,3,0,1,0,5,1,0,1,0,51822.863
"Müggelheim (Köpenick), Berlin",66.0,2.0,['Einbauküche'],189000.0,13.5822,52.44254,13.794108619408437,Treptow - Köpenick,Köpenick,98,1,1,1,1,1,0,0,0,0,1,other,3,0,1,0,0,0,0,1,0,0,32023.322
"Ostpreußendamm 78, Lichterfelde (Steglitz), Berlin",77.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+5']",465000.0,13.305489999999999,52.41868,11.495640109931113,Steglitz - Zehlendorf,Lichterfelde,99,1,1,1,1,1,0,1,0,0,1,other,0,0,1,0,0,0,0,1,0,0,30651.199
"Ostpreußendamm 78, Lichterfelde (Steglitz), Berlin",64.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+5']",379000.0,13.305489999999999,52.41868,11.495640109931113,Steglitz - Zehlendorf,Lichterfelde,100,1,1,1,1,1,0,1,0,0,1,other,0,0,1,0,0,0,0,1,0,0,27689.459
"Hindenburgdamm 1, Lichterfelde (Steglitz), Berlin",84.0,3.0,"['Balkon/Terrasse', 'Keller', '+3']",545011.0,13.31035,52.431630000000006,10.14815548774164,Steglitz - Zehlendorf,Lichterfelde,101,1,1,1,1,1,0,1,0,0,1,other,1,0,0,0,0,1,0,0,0,0,33865.277
"Hindenburgdamm 1, Lichterfelde (Steglitz), Berlin",119.0,4.0,"['Balkon/Terrasse', 'Keller', '+3']",714300.0,13.31035,52.431630000000006,10.14815548774164,Steglitz - Zehlendorf,Lichterfelde,102,1,1,1,1,1,0,1,0,0,1,other,1,0,0,0,0,1,0,0,0,0,42174.728
"Mühlenstraße 20, Friedrichshain (Friedrichshain), Berlin",125.0,4.0,"['Balkon/Terrasse', 'Keller', '+1']",867000.0,13.440660000000001,52.505030000000005,2.4824747657109594,Friedrichshain-Kreuzberg,Kreuzberg,103,1,1,1,1,1,0,1,0,0,1,Kreuzberg (nh),18,6,3,3,2,6,0,1,1,2,42518.11
"Dennewitzstraße 40, Tiergarten (Tiergarten), Berlin",84.0,3.0,"['Balkon/Terrasse', 'Keller', '+3']",648000.0,13.37026,52.499219999999994,2.32924317021035,Mitte,Tiergarten,104,1,1,1,1,1,0,1,0,0,1,Mitte,7,4,7,1,1,5,2,0,0,1,38980.882
"Dennewitzstraße 39, Tiergarten (Tiergarten), Berlin",133.0,4.0,"['Balkon/Terrasse', 'Garten', '+4']",930000.0,13.37045,52.499140000000004,2.3181089367368015,Mitte,Tiergarten,105,1,1,1,1,1,0,1,0,0,1,Mitte,7,4,6,0,1,5,2,0,0,0,44415.141
"Heubnerweg 9a, Charlottenburg (Charlottenburg), Berlin",112.0,4.0,"['Balkon/Terrasse', 'Keller', '+2']",856673.0,13.2875,52.52375,8.23229108749699,Charlottenburg-Wilm.,Charlottenburg,106,1,1,1,1,1,0,1,0,0,1,Charlottenburg (nh),0,0,0,0,0,0,0,1,0,0,40428.032
"Heubnerweg 9, Charlottenburg (Charlottenburg), Berlin",95.0,3.0,"['Balkon/Terrasse', 'Garten', '+3']",658039.0,13.288170000000001,52.52381,8.190715595143885,Charlottenburg-Wilm.,Charlottenburg,107,1,1,1,1,1,0,1,0,0,1,Charlottenburg (nh),0,0,0,0,0,0,0,0,0,0,31089.559
"Ebertystraße 54, Friedrichshain (Friedrichshain), Berlin",68.0,2.0,['Keller'],341500.0,13.451410000000001,52.5266,4.151399467913147,Friedrichshain-Kreuzberg,Friedrichshain,108,1,1,1,1,1,0,0,0,0,1,Friedrichshain (nh),12,3,0,0,2,3,1,3,2,0,35283.484
"Ebertystraße 54, Friedrichshain (Friedrichshain), Berlin",75.0,2.0,['Balkon/Terrasse'],375900.0,13.451410000000001,52.5266,4.151399467913147,Friedrichshain-Kreuzberg,Friedrichshain,109,1,1,1,1,1,0,1,0,0,1,Friedrichshain (nh),12,3,0,0,2,3,1,3,2,0,36132.385
"Ebertystraße 54, Friedrichshain (Friedrichshain), Berlin",105.0,3.0,"['Balkon/Terrasse', 'Keller']",509300.0,13.451410000000001,52.5266,4.151399467913147,Friedrichshain-Kreuzberg,Friedrichshain,110,1,1,1,1,1,0,1,0,0,1,Friedrichshain (nh),12,3,0,0,2,3,1,3,2,0,42675.47
"Marathonallee 11, Charlottenburg (Charlottenburg), Berlin",127.0,4.0,"['Balkon/Terrasse', 'Einbauküche', '+2']",699500.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,111,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,0,40468.496
"Marathonallee 11, Charlottenburg (Charlottenburg), Berlin",90.0,2.0,"['Balkon/Terrasse', 'Einbauküche', '+1']",499500.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,112,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,0,32949.498
"Grunewald (Wilmersdorf), Berlin",110.0,2.0,"['Balkon/Terrasse', 'Garten', '+1']",698000.0,13.3152,52.48976999999999,6.194300069973942,Charlottenburg-Wilm.,Wilmersdorf,113,1,1,1,1,1,0,1,0,0,1,Wilmersdorf (nh),12,0,1,0,0,3,1,0,0,0,45704.931
"Kreuzberg (Kreuzberg), Berlin",83.0,2.0,"['Balkon/Terrasse', 'Einbauküche', '+3']",689000.0,13.38085,52.489740000000005,2.1435323055477253,Friedrichshain-Kreuzberg,Kreuzberg,114,1,1,1,1,1,0,1,0,0,1,Kreuzberg (nh),11,10,9,0,1,1,1,3,0,0,37387.612
"Prenzlauer Berg (Prenzlauer Berg), Berlin",45.0,2.0,"['Balkon/Terrasse', 'Einbauküche', '+2']",298000.0,13.419310000000001,52.528569999999995,3.0452233333710375,Pankow,Prenzlauer Berg,115,1,1,1,1,1,0,1,0,0,1,Prenzlauer Berg (nh),7,2,2,2,0,6,1,1,0,0,28619.85
"Bouchéstraße 24, Treptow (Treptow), Berlin",43.0,2.0,empty,142065.0,13.44798,52.49006,3.2857996159620018,Treptow - Köpenick,Alt-Treptow,116,1,1,1,1,1,0,0,0,0,1,other,7,1,3,0,0,0,1,0,1,1,23725.673
"Pankow (Pankow), Berlin",131.0,3.0,"['Balkon/Terrasse', 'Keller', '+1']",750000.0,13.402479999999999,52.56926,7.393132843683435,Pankow,Pankow,117,1,1,1,1,1,0,1,0,0,1,other,7,0,6,0,2,0,1,0,0,1,43562.306
"Schöneberg (Schöneberg), Berlin",66.0,3.0,"['Einbauküche', 'Keller']",269000.0,13.351170000000002,52.4727,4.90567641177681,Tempelhof - Schöneberg,Schöneberg,118,1,1,1,1,1,0,0,0,0,1,Schöneberg (nh),0,0,0,0,0,0,0,1,0,0,35618.717
"Steglitz (Steglitz), Berlin",76.0,2.0,"['Balkon/Terrasse', 'Einbauküche', '+2']",398000.0,13.360610000000001,52.446769999999994,6.891505289666778,Steglitz - Zehlendorf,Steglitz,119,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,1,0,0,1,0,0,34263.454
"Johanniterstraße 3, Kreuzberg (Kreuzberg), Berlin",61.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+2']",257000.0,13.398639999999999,52.495830000000005,0.8586956992511747,Friedrichshain-Kreuzberg,Kreuzberg,120,1,1,1,1,1,0,1,0,0,1,Kreuzberg (nh),5,3,1,0,1,2,0,0,0,0,30417.688
"Emser Straße 32, Wilmersdorf (Wilmersdorf), Berlin",115.0,3.0,"['Balkon/Terrasse', 'Einbauküche', '+5']",995000.0,13.320789999999999,52.499140000000004,5.6584696454338905,Charlottenburg-Wilm.,Wilmersdorf,121,1,1,1,1,1,0,1,0,0,1,Wilmersdorf (nh),38,6,7,1,2,7,0,1,0,0,45465.238
"Düsseldorfer Str. 68a, Wilmersdorf (Wilmersdorf), Berlin",59.0,2.0,['Provisionsfrei*'],200900.0,13.32138,52.49564,5.660218544581882,Charlottenburg-Wilm.,Wilmersdorf,122,1,1,1,1,1,0,0,0,0,1,Wilmersdorf (nh),24,4,2,1,1,2,0,1,0,0,24121.602
"Bachstrasse 6, Tiergarten (Tiergarten), Berlin",78.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+1']",433800.0,13.3668,52.50982,2.6476320709220116,Mitte,Tiergarten,123,1,1,1,1,1,0,1,0,0,1,Mitte,6,4,1,1,0,3,0,0,0,0,33782.101
"Kreutzigerstrasse 17, Friedrichshain (Friedrichshain), Berlin",87.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+2']",423400.0,13.459970000000002,52.51285,3.9390063118616254,Friedrichshain-Kreuzberg,Friedrichshain,124,1,1,1,1,1,0,1,0,0,1,Friedrichshain (nh),32,8,13,5,1,0,2,0,7,1,35764.275
"Schönwalder Straße 61, Spandau (Spandau), Berlin",76.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+3']",369500.0,13.199370000000002,52.55235,14.910664147123214,Spandau,Spandau,125,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,2,0,0,34332.018
"Schönwalder Straße 61, Spandau (Spandau), Berlin",82.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+3']",449000.0,13.199370000000002,52.55235,14.910664147123214,Spandau,Spandau,126,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,2,0,0,34903.01
"Hönower Straße 4-7, Karlshorst (Lichtenberg), Berlin",72.0,2.0,"['Provisionsfrei*', 'Gäste-WC', '+1']",350000.0,13.526810000000001,52.48941,8.434451254976135,Lichtenberg,Karlshorst,127,1,1,1,1,1,0,0,0,0,1,Lichtenberg,3,0,1,0,0,0,0,0,1,0,25706.161
"Hönower Straße 4-7, Karlshorst (Lichtenberg), Berlin",111.0,4.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+2']",516000.0,13.526810000000001,52.48941,8.434451254976135,Lichtenberg,Karlshorst,128,1,1,1,1,1,0,1,0,0,1,Lichtenberg,3,0,1,0,0,0,0,0,1,0,43241.966
"Rosenthaler Weg 50,54, Französisch Buchholz (Pankow), Berlin",127.0,4.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+4']",590000.0,13.42411,52.607040000000005,11.671314549512903,Pankow,Französisch Buchholz,129,1,1,1,1,1,0,1,0,0,1,other,2,0,0,0,0,0,0,1,0,0,42448.422
"Rosenthaler Weg 50,54, Französisch Buchholz (Pankow), Berlin",101.0,3.0,"['Provisionsfrei*', 'Keller', '+2']",625000.0,13.42411,52.607040000000005,11.671314549512903,Pankow,Französisch Buchholz,130,1,1,1,1,1,0,0,0,0,1,other,2,0,0,0,0,0,0,1,0,0,25999.244
"Tegeler Straße 8, 9, Wedding (Wedding), Berlin",86.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+3']",480000.0,13.35949,52.539669999999994,5.09556045396787,Mitte,Wedding,131,1,1,1,1,1,0,1,0,0,1,Wedding (nh),8,3,3,0,0,0,0,1,0,0,35572.352
"Tegeler Straße 8, 9, Wedding (Wedding), Berlin",82.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+3']",520000.0,13.35949,52.539669999999994,5.09556045396787,Mitte,Wedding,132,1,1,1,1,1,0,1,0,0,1,Wedding (nh),8,3,3,0,0,0,0,1,0,0,35901.403
"Oberschöneweide (Köpenick), Berlin",36.0,1.0,"['Balkon/Terrasse', 'Garten', '+1']",125000.0,13.49726,52.46535,7.553719989636043,Treptow - Köpenick,Baumschulenweg,133,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,0,22197.314
"Tegeler Straße 8, 9, Wedding (Wedding), Berlin",47.0,1.5,"['Provisionsfrei*', 'Einbauküche', '+1']",345000.0,13.35949,52.539669999999994,5.09556045396787,Mitte,Wedding,134,1,1,1,1,1,0,0,0,0,1,Wedding (nh),8,3,3,0,0,0,0,1,0,0,24338.815
"Tegeler Straße 8, 9, Wedding (Wedding), Berlin",65.0,2.0,"['Provisionsfrei*', 'Einbauküche', '+1']",410000.0,13.35949,52.539669999999994,5.09556045396787,Mitte,Wedding,135,1,1,1,1,1,0,0,0,0,1,Wedding (nh),8,3,3,0,0,0,0,1,0,0,31490.827
"Bossestraße 7, Friedrichshain (Friedrichshain), Berlin",30.0,1.0,"['Provisionsfrei*', 'Aufzug']",216000.0,13.46066,52.50076,3.830317729624147,Friedrichshain-Kreuzberg,Friedrichshain,136,1,1,1,1,1,0,0,1,0,1,Friedrichshain (nh),4,2,0,0,0,0,0,1,0,1,20355.64
"Bossestraße 7, Friedrichshain (Friedrichshain), Berlin",30.0,1.0,"['Provisionsfrei*', 'Aufzug']",216000.0,13.46066,52.50076,3.830317729624147,Friedrichshain-Kreuzberg,Friedrichshain,137,1,1,1,1,1,0,0,1,0,1,Friedrichshain (nh),4,2,0,0,0,0,0,1,0,1,20355.64
"Wilmersdorf (Wilmersdorf), Berlin",79.0,3.0,"['Balkon/Terrasse', 'Einbauküche', '+2']",429000.0,13.3311,52.48665,5.261911009021363,Charlottenburg-Wilm.,Wilmersdorf,138,1,1,1,1,1,0,1,0,0,1,Wilmersdorf (nh),10,0,0,1,4,3,0,3,0,0,34814.776
"Oraniendamm 1-3, Wittenau (Reinickendorf), Berlin",83.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+2']",418000.0,13.326360000000001,52.60584,12.609502541054026,Reinickendorf,Wittenau,139,1,1,1,1,1,0,1,0,0,1,other,2,0,0,0,0,0,0,2,0,0,35310.741
"Oraniendamm 1-3, Wittenau (Reinickendorf), Berlin",82.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+2']",423000.0,13.326360000000001,52.60584,12.609502541054026,Reinickendorf,Wittenau,140,1,1,1,1,1,0,1,0,0,1,other,2,0,0,0,0,0,0,2,0,0,35165.745
"Albrechtstraße 87, Steglitz (Steglitz), Berlin",86.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+2']",559300.0,13.33516,52.45174,7.352172679911846,Steglitz - Zehlendorf,Steglitz,141,1,1,1,1,1,0,1,0,0,1,other,3,0,0,0,0,0,0,2,0,0,35017.939
"Albrechtstraße 87, Steglitz (Steglitz), Berlin",105.0,4.0,"['Provisionsfrei*', 'Gäste-WC', '+1']",699300.0,13.33516,52.45174,7.352172679911846,Steglitz - Zehlendorf,Steglitz,142,1,1,1,1,1,0,0,0,0,1,other,3,0,0,0,0,0,0,2,0,0,33414.834
"May-Ayim-Ufer 6, Kreuzberg (Kreuzberg), Berlin",48.0,2.0,empty,317526.0,13.44235,52.50215,2.585257347860281,Friedrichshain-Kreuzberg,Kreuzberg,143,1,1,1,1,1,0,0,0,0,1,Kreuzberg (nh),28,10,3,5,2,5,4,1,1,2,29546.588
"Schützenstr. 16, Steglitz (Steglitz), Berlin",57.0,2.0,empty,174613.0,13.32244,52.4533,7.804445443716033,Steglitz - Zehlendorf,Steglitz,144,1,1,1,1,1,0,0,0,0,1,other,14,0,2,1,1,1,1,2,0,2,24577.103
"Schützenstr. 16, Steglitz (Steglitz), Berlin",65.0,2.0,"['Balkon/Terrasse', 'Aufzug']",210736.0,13.32244,52.4533,7.804445443716033,Steglitz - Zehlendorf,Steglitz,145,1,1,1,1,1,0,1,1,0,1,other,14,0,2,1,1,1,1,2,0,2,31464.694
"Ahornallee 21, Charlottenburg (Charlottenburg), Berlin",95.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+2']",785000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,146,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,0,32629.158
"Waidmannsluster Damm 161-163, Waidmannslust (Reinickendorf), Berlin",124.0,4.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+2']",713000.0,13.31686,52.60624,12.930218209023721,Reinickendorf,Waidmannslust,147,1,1,1,1,1,0,1,0,0,1,other,1,0,0,0,0,0,0,0,0,0,43580.29
"Waidmannsluster Damm 161-163, Waidmannslust (Reinickendorf), Berlin",122.0,3.0,"['Provisionsfrei*', 'Gäste-WC', '+1']",793000.0,13.31686,52.60624,12.930218209023721,Reinickendorf,Waidmannslust,148,1,1,1,1,1,0,0,0,0,1,other,1,0,0,0,0,0,0,0,0,0,37589.37
"Rudower Chaussee 34, Adlershof (Treptow), Berlin",59.0,2.0,"['Provisionsfrei*', 'Aufzug']",274000.0,13.5257305,52.4288652,11.634697247379977,Treptow - Köpenick,Adlershof,149,1,1,1,1,1,0,0,1,0,1,other,0,0,3,1,0,0,0,1,0,0,29439.527
"Rudower Chaussee 34, Adlershof (Treptow), Berlin",60.0,3.0,"['Provisionsfrei*', 'Aufzug']",259000.0,13.5257305,52.4288652,11.634697247379977,Treptow - Köpenick,Adlershof,150,1,1,1,1,1,0,0,1,0,1,other,0,0,3,1,0,0,0,1,0,0,29443.742
"Charlottenburg (Charlottenburg), Berlin",51.0,1.0,['Einbauküche'],239000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,151,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,23867.578
"Billy-Wilder-Promenade 20, Lichterfelde (Steglitz), Berlin",90.0,3.0,"['Provisionsfrei*', 'Gäste-WC', '+1']",749000.0,13.28553,52.41964,12.250492456731708,Steglitz - Zehlendorf,Lichterfelde,152,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,28529.087
"Mitte (Mitte), Berlin",77.0,2.0,"['Einbauküche', 'Keller']",499900.0,13.387170000000001,52.517959999999995,2.0427312329096674,Mitte,Mitte,153,1,1,1,1,1,0,0,0,0,1,Mitte (nh),13,8,3,5,0,6,0,0,0,1,36845.001
"Mahlsdorfer Strasse 7, Köpenick (Köpenick), Berlin",100.0,3.0,"['Provisionsfrei*', 'Gäste-WC']",548000.0,13.58177,52.460480000000004,12.914018102331399,Treptow - Köpenick,Köpenick,154,1,1,1,1,1,0,0,0,0,1,other,1,0,1,0,2,0,0,2,0,0,25249.817
"Walter-Linse-Str. 13a, Lichterfelde (Steglitz), Berlin",123.0,5.0,"['Balkon/Terrasse', 'Einbauküche', '+1']",549500.0,13.30672,52.43583,9.949647501836512,Steglitz - Zehlendorf,Lichterfelde,155,1,1,1,1,1,0,1,0,0,1,other,1,0,0,0,0,1,0,0,0,0,42379.015
"May-Ayim-Ufer 6, Kreuzberg (Kreuzberg), Berlin",46.0,2.0,empty,314498.0,13.44235,52.50215,2.585257347860281,Friedrichshain-Kreuzberg,Kreuzberg,156,1,1,1,1,1,0,0,0,0,1,Kreuzberg (nh),28,10,3,5,2,5,4,1,1,2,29258.282
"Mahlsdorfer Strasse 7, Köpenick (Köpenick), Berlin",131.0,4.0,"['Provisionsfrei*', 'Balkon/Terrasse', '+1']",681000.0,13.58177,52.460480000000004,12.914018102331399,Treptow - Köpenick,Köpenick,157,1,1,1,1,1,0,1,0,0,1,other,1,0,1,0,2,0,0,2,0,0,44718.059
"Schlüterstr. 77, Charlottenburg (Charlottenburg), Berlin",123.0,3.0,"['Balkon/Terrasse', 'Gäste-WC', '+1']",875000.0,13.31838,52.50949,5.85416544641156,Charlottenburg-Wilm.,Charlottenburg,158,1,1,1,1,1,0,1,0,0,1,Charlottenburg (nh),35,3,1,6,3,3,0,2,0,0,49799.101
"Spandau (Spandau), Berlin",65.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",139000.0,13.20217,52.53487,14.1258818744206,Spandau,Spandau,159,1,1,1,1,1,0,1,1,0,1,other,8,0,2,0,1,2,2,0,0,2,33720.562
"Buckow (Neukölln), Berlin",73.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+2']",268000.0,13.435410000000001,52.48078,3.2338627384928924,Neukölln,Neukölln,160,1,1,1,1,1,0,1,0,0,1,Neukölln (nh),15,15,6,3,1,0,0,2,0,2,31971.056
"Mitte (Mitte), Berlin",25.0,1.0,"['Balkon/Terrasse', 'Keller', 'Aufzug', '+1']",175000.0,13.387170000000001,52.517959999999995,2.0427312329096674,Mitte,Mitte,161,1,1,1,1,1,0,1,1,0,1,Mitte (nh),13,8,3,5,0,6,0,0,0,1,30582.073
"Tiergarten (Tiergarten), Berlin",120.0,3.0,"['Einbauküche', 'Keller', 'Aufzug']",950000.0,13.37171,52.5196,2.8850503956318314,Mitte,Mitte,162,1,1,1,1,1,0,0,1,0,1,Mitte (nh),2,1,0,0,0,0,0,0,0,0,50169.74
"Seelingstraße xxx, Charlottenburg (Charlottenburg), Berlin",41.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse']",151000.0,13.292329999999998,52.51558000000001,7.70166860459456,Charlottenburg-Wilm.,Charlottenburg,163,1,1,1,1,1,0,1,0,0,1,Charlottenburg (nh),12,1,5,0,1,0,3,2,0,0,24604.641
"Beusselstraße xxx, Tiergarten (Tiergarten), Berlin",36.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse']",74000.0,13.35476,52.509330000000006,3.4225579692070376,Mitte,Tiergarten,164,1,1,1,1,1,0,1,0,0,1,Mitte,2,1,1,1,0,2,0,0,0,0,25809.007
"Hellersdorf (Hellersdorf), Berlin",54.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",150000.0,13.59534,52.53932,13.557494977234626,Marzahn - Hellersdorf,Hellersdorf,165,1,1,1,1,1,0,1,1,0,1,other,0,0,0,0,0,0,0,3,0,0,25680.871
"Mitte (Mitte), Berlin",77.0,3.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",525000.0,13.387170000000001,52.517959999999995,2.0427312329096674,Mitte,Mitte,166,1,1,1,1,1,0,1,1,0,1,Mitte (nh),13,8,3,5,0,6,0,0,0,1,36594.068
"Binzstr. 53, 53 A, Pankow (Pankow), Berlin",74.0,2.0,empty,281200.0,13.41894,52.56375,6.852778916306799,Pankow,Pankow,167,1,1,1,1,1,0,0,0,0,1,other,2,0,0,0,2,0,0,4,0,0,27947.417
"Schützenstr. 16, Steglitz (Steglitz), Berlin",115.0,4.0,"['Balkon/Terrasse', 'Aufzug']",419800.0,13.32244,52.4533,7.804445443716033,Steglitz - Zehlendorf,Steglitz,168,1,1,1,1,1,0,1,1,0,1,other,14,0,2,1,1,1,1,2,0,2,43948.962
"Prenzlauer Berg (Prenzlauer Berg), Berlin",94.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",795000.0,13.419310000000001,52.528569999999995,3.0452233333710375,Pankow,Prenzlauer Berg,169,1,1,1,1,1,0,1,0,0,1,Prenzlauer Berg (nh),7,2,2,2,0,6,1,1,0,0,36072.251
"Kaiserin-Augusta-Allee 86c, Charlottenburg (Charlottenburg), Berlin",40.0,1.5,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",199000.0,13.307960000000001,52.52514,6.969112210194892,Charlottenburg-Wilm.,Charlottenburg,170,1,1,1,1,1,0,1,0,0,1,Charlottenburg (nh),4,2,1,1,0,2,0,3,0,0,23827.957
