id,categories
29,Vegetarian / Vegan Restaurant
29,Hotel
29,Men's Store
29,Gift Shop
29,Hostel
29,Music Venue
29,Supermarket
29,Coffee Shop
29,Sushi Restaurant
29,Vietnamese Restaurant
29,Gym / Fitness Center
29,Plaza
29,Hotel
29,Trattoria/Osteria
30,Coffee Shop
30,Big Box Store
30,Wine Shop
30,Restaurant
30,Ice Cream Shop
30,Hotel
30,Plaza
30,Coffee Shop
30,Monument / Landmark
30,German Restaurant
30,Coffee Shop
30,Board Shop
30,Bike Rental / Bike Share
30,Yoga Studio
30,Clothing Store
30,Bookstore
30,Optical Shop
30,Clothing Store
30,Hotel
30,Organic Grocery
30,Indie Movie Theater
30,Ice Cream Shop
30,Gourmet Shop
30,Hotel
30,Shopping Plaza
30,Art Gallery
30,Performing Arts Venue
30,Indie Movie Theater
30,Japanese Restaurant
30,Ice Cream Shop
30,Vietnamese Restaurant
30,Café
30,Adult Boutique
30,Burrito Place
30,Hotel
30,Café
30,Pharmacy
30,Coffee Shop
30,Poke Place
30,Vietnamese Restaurant
30,Brewery
30,Bar
30,Art Gallery
30,Speakeasy
30,Currywurst Joint
30,Asian Restaurant
30,Café
30,Optical Shop
30,Café
30,Jazz Club
30,Clothing Store
30,Cupcake Shop
30,Park
30,Fountain
30,Bistro
30,Burger Joint
30,Smoke Shop
30,Yoga Studio
30,Salad Place
30,Clothing Store
30,Hotel
30,Museum
30,Burger Joint
30,Hotel
30,Hotel
30,Pool Hall
30,Spa
30,Drugstore
30,Coffee Shop
30,Liquor Store
30,Clothing Store
30,Candy Store
30,Vietnamese Restaurant
30,Japanese Restaurant
30,Grocery Store
30,Clothing Store
30,Shoe Store
30,Cosmetics Shop
30,Brewery
30,Furniture / Home Store
30,Hotel Bar
30,Clothing Store
30,History Museum
30,Scenic Lookout
30,Science Museum
30,Scenic Lookout
30,Art Museum
30,Café
30,Sporting Goods Shop
30,Tapas Restaurant
30,Dance Studio
30,Exhibit
30,Bubble Tea Shop
30,Asian Restaurant
30,Ice Cream Shop
30,Breakfast Spot
30,Bookstore
30,Optical Shop
30,Boutique
30,Gourmet Shop
31,Botanical Garden
31,Science Museum
31,Chinese Restaurant
31,German Restaurant
31,Park
31,German Restaurant
